date,close,stt02_bs,BP,BR,R,buy
2017-02-27 10:32:00,20955.0,,,,,
2017-02-27 10:33:00,20955.0,,,,,
2017-02-27 10:35:00,20955.0,,,,,
2017-02-27 10:37:00,21005.0,,,,,
2017-02-27 10:38:00,21030.0,,,,,
2017-02-27 10:40:00,21030.0,,,,,
2017-02-27 10:45:00,20940.0,,,,,
2017-02-27 10:47:00,20935.0,,,,,
2017-02-27 10:52:00,20915.0,,,,,
2017-02-27 10:53:00,20935.0,,,,,
2017-02-27 10:54:00,20920.0,,,,,
2017-02-27 10:58:00,20980.0,,,,,
2017-02-27 10:59:00,21010.0,,,,,
2017-02-27 11:00:00,21000.0,,,,,
2017-02-27 11:05:00,20920.0,,,,,
2017-02-27 11:08:00,20960.0,,,,,
2017-02-27 11:09:00,20945.0,,,,,
2017-02-27 11:10:00,20930.0,,,,,
2017-02-27 11:12:00,20905.0,,,,,
2017-02-27 11:13:00,20945.0,,,,,
2017-02-27 11:18:00,20970.0,,,,,
2017-02-27 11:21:00,20915.0,,,,,
2017-02-27 11:23:00,20915.0,,,,,
2017-02-27 11:24:00,20915.0,,,,,
2017-02-27 11:28:00,20890.0,,,,,
2017-02-27 13:30:00,20815.0,,,,,
2017-02-27 13:32:00,20790.0,,,,,
2017-02-27 13:33:00,20770.0,,,,,
2017-02-27 13:34:00,20765.0,,,,,
2017-02-27 13:35:00,20790.0,,,,,
2017-02-27 13:37:00,20735.0,,,,,
2017-02-27 13:38:00,20745.0,,,,,
2017-02-27 13:39:00,20735.0,,,,,
2017-02-27 13:40:00,20730.0,,,,,
2017-02-27 13:42:00,20770.0,,,,,
2017-02-27 13:44:00,20745.0,,,,,
2017-02-27 13:45:00,20760.0,,,,,
2017-02-27 13:46:00,20795.0,,,,,
2017-02-27 13:47:00,20805.0,,,,,
2017-02-27 13:48:00,20785.0,,,,,
2017-02-27 13:49:00,20785.0,,,,,
2017-02-27 13:50:00,20800.0,,,,,
2017-02-27 13:51:00,20780.0,,,,,
2017-02-27 13:52:00,20765.0,,,,,
2017-02-27 13:54:00,20760.0,,,,,
2017-02-27 13:58:00,20750.0,,,,,
2017-02-27 14:04:00,20790.0,,,,,
2017-02-27 14:05:00,20800.0,,,,,
2017-02-27 14:08:00,20820.0,,,,,
2017-02-27 14:11:00,20840.0,,,,,
2017-02-27 14:12:00,20840.0,,,,,
2017-02-27 14:16:00,20895.0,,,,,
2017-02-27 14:17:00,20900.0,,,,,
2017-02-27 14:18:00,20915.0,,,,,
2017-02-27 14:19:00,20915.0,,,,,
2017-02-27 14:24:00,20880.0,,,,,
2017-02-27 14:25:00,20890.0,,,,,
2017-02-27 14:35:00,20830.0,,,,,
2017-02-27 14:37:00,20800.0,,,,,
2017-02-27 14:39:00,20800.0,,,,,
2017-02-27 14:40:00,20770.0,,,,,
2017-02-27 14:43:00,20840.0,,,,,
2017-02-27 14:45:00,20815.0,,,,,
2017-02-27 14:46:00,20800.0,,,,,
2017-02-27 14:49:00,20855.0,,,,,
2017-02-27 14:52:00,20915.0,,,,,
2017-02-27 14:54:00,20920.0,,,,,
2017-02-27 14:55:00,20920.0,,,,,
2017-02-27 21:00:00,20900.0,,,,,
2017-02-27 21:01:00,20900.0,,,,,
2017-02-27 21:04:00,20885.0,,,,,
2017-02-27 21:05:00,20880.0,,,,,
2017-02-27 21:06:00,20880.0,,,,,
2017-02-27 21:07:00,20870.0,,,,,
2017-02-27 21:09:00,20830.0,,,,,
2017-02-27 21:13:00,20840.0,,,,,
2017-02-27 21:17:00,20850.0,,,,,
2017-02-27 21:24:00,20815.0,,,,,
2017-02-27 21:25:00,20800.0,,,,,
2017-02-27 21:26:00,20800.0,,,,,
2017-02-27 21:29:00,20805.0,,,,,
2017-02-27 21:30:00,20830.0,,,,,
2017-02-27 21:31:00,20835.0,,,,,
2017-02-27 21:32:00,20815.0,,,,,
2017-02-27 21:34:00,20815.0,,,,,
2017-02-27 21:36:00,20850.0,,,,,
2017-02-27 21:37:00,20830.0,,,,,
2017-02-27 21:39:00,20830.0,,,,,
2017-02-27 21:40:00,20830.0,,,,,
2017-02-27 21:41:00,20850.0,,,,,
2017-02-27 21:42:00,20835.0,,,,,
2017-02-27 21:43:00,20835.0,,,,,
2017-02-27 21:44:00,20850.0,,,,,
2017-02-27 21:49:00,20805.0,,,,,
2017-02-27 21:50:00,20800.0,,,,,
2017-02-27 21:55:00,20830.0,,,,,
2017-02-27 21:56:00,20830.0,,,,,
2017-02-27 21:57:00,20830.0,,,,,
2017-02-27 22:03:00,20785.0,,,,,
2017-02-27 22:04:00,20785.0,,,,,
2017-02-27 22:07:00,20785.0,,,,,
2017-02-27 22:08:00,20815.0,,,,,
2017-02-27 22:09:00,20825.0,,,,,
2017-02-27 22:10:00,20810.0,,,,,
2017-02-27 22:13:00,20810.0,,,,,
2017-02-27 22:14:00,20740.0,,,,,
2017-02-27 22:15:00,20755.0,,,,,
2017-02-27 22:18:00,20760.0,,,,,
2017-02-27 22:22:00,20760.0,,,,,
2017-02-27 22:23:00,20750.0,,,,,
2017-02-27 22:33:00,20750.0,,,,,
2017-02-27 22:37:00,20750.0,,,,,
2017-02-27 22:38:00,20760.0,,,,,
2017-02-27 22:40:00,20740.0,,,,,
2017-02-27 22:42:00,20770.0,,,,,
2017-02-27 22:45:00,20750.0,,,,,
2017-02-27 22:48:00,20785.0,,,,,
2017-02-27 22:51:00,20750.0,,,,,
2017-02-27 22:54:00,20760.0,,,,,
2017-02-27 22:56:00,20720.0,,,,,
2017-02-27 22:57:00,20655.0,,,,,
2017-02-27 22:58:00,20655.0,,,,,
2017-02-27 22:59:00,20550.0,,,,,
2017-02-28 09:00:00,20675.0,,,,,
2017-02-28 09:01:00,20685.0,,,,,
2017-02-28 09:02:00,20645.0,,,,,
2017-02-28 09:03:00,20835.0,,,,,
2017-02-28 09:04:00,20830.0,,,,,
2017-02-28 09:05:00,20825.0,,,,,
2017-02-28 09:06:00,20800.0,,,,,
2017-02-28 09:07:00,20800.0,,,,,
2017-02-28 09:08:00,20815.0,,,,,
2017-02-28 09:09:00,20820.0,,,,,
2017-02-28 09:10:00,20800.0,,,,,
2017-02-28 09:13:00,20805.0,,,,,
2017-02-28 09:14:00,20825.0,,,,,
2017-02-28 09:15:00,20865.0,,,,,
2017-02-28 09:16:00,20900.0,,,,,
2017-02-28 09:17:00,20925.0,,,,,
2017-02-28 09:18:00,20900.0,,,,,
2017-02-28 09:19:00,20925.0,,,,,
2017-02-28 09:20:00,20930.0,,,,,
2017-02-28 09:21:00,20905.0,,,,,
2017-02-28 09:24:00,20880.0,,,,,
2017-02-28 09:26:00,20855.0,,,,,
2017-02-28 09:30:00,20855.0,,,,,
2017-02-28 09:31:00,20870.0,,,,,
2017-02-28 09:32:00,20870.0,,,,,
2017-02-28 09:33:00,20875.0,,,,,
2017-02-28 09:34:00,20875.0,,,,,
2017-02-28 09:35:00,20880.0,,,,,
2017-02-28 09:38:00,20870.0,,,,,
2017-02-28 09:39:00,20830.0,,,,,
2017-02-28 09:47:00,20870.0,,,,,
2017-02-28 09:50:00,20855.0,,,,,
2017-02-28 09:51:00,20855.0,,,,,
2017-02-28 09:53:00,20855.0,,,,,
2017-02-28 09:54:00,20850.0,,,,,
2017-02-28 09:56:00,20850.0,,,,,
2017-02-28 09:58:00,20835.0,,,,,
2017-02-28 10:01:00,20870.0,,,,,
2017-02-28 10:02:00,20865.0,,,,,
2017-02-28 10:04:00,20845.0,,,,,
2017-02-28 10:07:00,20845.0,,,,,
2017-02-28 10:10:00,20850.0,,,,,
2017-02-28 10:14:00,20845.0,,,,,
2017-02-28 10:30:00,20840.0,,,,,
2017-02-28 10:31:00,20820.0,,,,,
2017-02-28 10:32:00,20820.0,,,,,
2017-02-28 10:33:00,20815.0,,,,,
2017-02-28 10:34:00,20800.0,,,,,
2017-02-28 10:35:00,20780.0,,,,,
2017-02-28 10:36:00,20730.0,,,,,
2017-02-28 10:38:00,20655.0,,,,,
2017-02-28 10:39:00,20580.0,,,,,
2017-02-28 10:40:00,20580.0,,,,,
2017-02-28 10:41:00,20745.0,,,,,
2017-02-28 10:42:00,20730.0,,,,,
2017-02-28 10:45:00,20700.0,,,,,
2017-02-28 10:46:00,20700.0,,,,,
2017-02-28 10:47:00,20690.0,,,,,
2017-02-28 10:48:00,20680.0,,,,,
2017-02-28 10:50:00,20680.0,,,,,
2017-02-28 10:51:00,20675.0,,,,,
2017-02-28 10:52:00,20670.0,,,,,
2017-02-28 10:53:00,20665.0,,,,,
2017-02-28 10:54:00,20685.0,,,,,
2017-02-28 10:56:00,20720.0,,,,,
2017-02-28 10:58:00,20710.0,,,,,
2017-02-28 10:59:00,20680.0,,,,,
2017-02-28 11:00:00,20665.0,,,,,
2017-02-28 11:01:00,20700.0,,,,,
2017-02-28 11:02:00,20715.0,,,,,
2017-02-28 11:03:00,20660.0,,,,,
2017-02-28 11:06:00,20670.0,,,,,
2017-02-28 11:10:00,20600.0,,,,,
2017-02-28 11:11:00,20605.0,,,,,
2017-02-28 11:12:00,20605.0,,,,,
2017-02-28 11:13:00,20630.0,,,,,
2017-02-28 11:14:00,20570.0,,,,,
2017-02-28 11:15:00,20530.0,,,,,
2017-02-28 11:16:00,20590.0,,,,,
2017-02-28 11:17:00,20555.0,,,,,
2017-02-28 11:18:00,20465.0,,,,,
2017-02-28 11:19:00,20460.0,,,,,
2017-02-28 11:20:00,20460.0,,,,,
2017-02-28 11:21:00,20530.0,,,,,
2017-02-28 11:22:00,20500.0,,,,,
2017-02-28 11:23:00,20500.0,,,,,
2017-02-28 11:24:00,20615.0,,,,,
2017-02-28 11:25:00,20585.0,,,,,
2017-02-28 11:26:00,20620.0,,,,,
2017-02-28 11:27:00,20700.0,,,,,
2017-02-28 11:28:00,20730.0,,,,,
2017-02-28 11:29:00,20740.0,,,,,
2017-02-28 13:30:00,20710.0,,,,,
2017-02-28 13:31:00,20675.0,,,,,
2017-02-28 13:32:00,20695.0,,,,,
2017-02-28 13:33:00,20695.0,,,,,
2017-02-28 13:34:00,20645.0,,,,,
2017-02-28 13:35:00,20670.0,,,,,
2017-02-28 13:41:00,20680.0,,,,,
2017-02-28 13:43:00,20670.0,,,,,
2017-02-28 13:47:00,20650.0,,,,,
2017-02-28 13:48:00,20640.0,,,,,
2017-02-28 13:49:00,20580.0,,,,,
2017-02-28 13:50:00,20575.0,,,,,
2017-02-28 13:52:00,20530.0,,,,,
2017-02-28 13:53:00,20530.0,,,,,
2017-02-28 13:54:00,20540.0,,,,,
2017-02-28 13:55:00,20550.0,,,,,
2017-02-28 13:57:00,20580.0,,,,,
2017-02-28 13:58:00,20545.0,,,,,
2017-02-28 13:59:00,20510.0,,,,,
2017-02-28 14:00:00,20525.0,,,,,
2017-02-28 14:01:00,20520.0,,,,,
2017-02-28 14:02:00,20550.0,,,,,
2017-02-28 14:04:00,20615.0,,,,,
2017-02-28 14:05:00,20615.0,,,,,
2017-02-28 14:06:00,20630.0,,,,,
2017-02-28 14:11:00,20540.0,,,,,
2017-02-28 14:12:00,20610.0,,,,,
2017-02-28 14:13:00,20550.0,,,,,
2017-02-28 14:14:00,20600.0,,,,,
2017-02-28 14:16:00,20640.0,,,,,
2017-02-28 14:18:00,20625.0,,,,,
2017-02-28 14:19:00,20600.0,,,,,
2017-02-28 14:20:00,20580.0,,,,,
2017-02-28 14:21:00,20590.0,,,,,
2017-02-28 14:23:00,20605.0,,,,,
2017-02-28 14:26:00,20665.0,,,,,
2017-02-28 14:27:00,20665.0,,,,,
2017-02-28 14:28:00,20675.0,,,,,
2017-02-28 14:29:00,20750.0,,,,,
2017-02-28 14:31:00,20735.0,,,,,
2017-02-28 14:34:00,20710.0,,,,,
2017-02-28 14:35:00,20700.0,,,,,
2017-02-28 14:36:00,20695.0,,,,,
2017-02-28 14:37:00,20660.0,,,,,
2017-02-28 14:38:00,20640.0,,,,,
2017-02-28 14:39:00,20630.0,,,,,
2017-02-28 14:40:00,20645.0,,,,,
2017-02-28 14:42:00,20600.0,,,,,
2017-02-28 14:43:00,20565.0,,,,,
2017-02-28 14:44:00,20610.0,,,,,
2017-02-28 14:45:00,20590.0,,,,,
2017-02-28 14:46:00,20625.0,,,,,
2017-02-28 14:47:00,20620.0,,,,,
2017-02-28 14:48:00,20610.0,,,,,
2017-02-28 14:50:00,20665.0,,,,,
2017-02-28 14:51:00,20700.0,,,,,
2017-02-28 14:52:00,20725.0,,,,,
2017-02-28 14:53:00,20725.0,,,,,
2017-02-28 14:54:00,20690.0,,,,,
2017-02-28 14:55:00,20680.0,,,,,
2017-02-28 14:56:00,20680.0,,,,,
2017-02-28 14:57:00,20655.0,,,,,
2017-02-28 14:58:00,20685.0,,,,,
2017-02-28 14:59:00,20700.0,,,,,
2017-02-28 21:00:00,20740.0,,,,,
2017-02-28 21:06:00,20765.0,,,,,
2017-02-28 21:07:00,20755.0,,,,,
2017-02-28 21:08:00,20750.0,,,,,
2017-02-28 21:09:00,20730.0,,,,,
2017-02-28 21:10:00,20730.0,,,,,
2017-02-28 21:11:00,20730.0,,,,,
2017-02-28 21:12:00,20740.0,,,,,
2017-02-28 21:15:00,20715.0,,,,,
2017-02-28 21:16:00,20705.0,,,,,
2017-02-28 21:21:00,20750.0,,,,,
2017-02-28 21:22:00,20730.0,,,,,
2017-02-28 21:23:00,20750.0,,,,,
2017-02-28 21:25:00,20720.0,,,,,
2017-02-28 21:27:00,20750.0,,,,,
2017-02-28 21:28:00,20785.0,,,,,
2017-02-28 21:29:00,20815.0,,,,,
2017-02-28 21:30:00,20810.0,,,,,
2017-02-28 21:31:00,20785.0,,,,,
2017-02-28 21:33:00,20760.0,,,,,
2017-02-28 21:34:00,20755.0,,,,,
2017-02-28 21:35:00,20740.0,,,,,
2017-02-28 21:36:00,20740.0,,,,,
2017-02-28 21:42:00,20760.0,,,,,
2017-02-28 21:47:00,20780.0,,,,,
2017-02-28 21:49:00,20750.0,,,,,
2017-02-28 21:50:00,20740.0,,,,,
2017-02-28 21:54:00,20745.0,,,,,
2017-02-28 22:00:00,20730.0,,,,,
2017-02-28 22:03:00,20750.0,,,,,
2017-02-28 22:15:00,20780.0,,,,,
2017-02-28 22:17:00,20765.0,,,,,
2017-02-28 22:18:00,20765.0,,,,,
2017-02-28 22:20:00,20735.0,,,,,
2017-02-28 22:21:00,20705.0,,,,,
2017-02-28 22:22:00,20710.0,,,,,
2017-02-28 22:23:00,20715.0,,,,,
2017-02-28 22:24:00,20725.0,,,,,
2017-02-28 22:25:00,20700.0,,,,,
2017-02-28 22:27:00,20730.0,,,,,
2017-02-28 22:28:00,20735.0,,,,,
2017-02-28 22:35:00,20750.0,,,,,
2017-02-28 22:45:00,20765.0,,,,,
2017-02-28 22:48:00,20765.0,,,,,
2017-02-28 22:50:00,20775.0,,,,,
2017-02-28 22:53:00,20735.0,,,,,
2017-02-28 22:54:00,20755.0,,,,,
2017-02-28 22:55:00,20765.0,,,,,
2017-02-28 22:57:00,20780.0,,,,,
2017-02-28 22:58:00,20750.0,,,,,
2017-03-01 09:00:00,20875.0,,,,,
2017-03-01 09:01:00,20850.0,,,,,
2017-03-01 09:02:00,20850.0,,,,,
2017-03-01 09:03:00,20840.0,,,,,
2017-03-01 09:04:00,20795.0,,,,,
2017-03-01 09:05:00,20790.0,,,,,
2017-03-01 09:06:00,20780.0,,,,,
2017-03-01 09:07:00,20785.0,,,,,
2017-03-01 09:09:00,20780.0,,,,,
2017-03-01 09:10:00,20805.0,,,,,
2017-03-01 09:12:00,20805.0,,,,,
2017-03-01 09:14:00,20900.0,,,,,
2017-03-01 09:15:00,20890.0,,,,,
2017-03-01 09:16:00,20885.0,,,,,
2017-03-01 09:17:00,20920.0,,,,,
2017-03-01 09:18:00,20930.0,,,,,
2017-03-01 09:19:00,20940.0,,,,,
2017-03-01 09:21:00,20880.0,,,,,
2017-03-01 09:24:00,20895.0,,,,,
2017-03-01 09:27:00,20895.0,,,,,
2017-03-01 09:28:00,20900.0,,,,,
2017-03-01 09:29:00,20890.0,,,,,
2017-03-01 09:31:00,20865.0,,,,,
2017-03-01 09:32:00,20880.0,,,,,
2017-03-01 09:37:00,20895.0,,,,,
2017-03-01 09:39:00,20910.0,,,,,
2017-03-01 09:40:00,20910.0,,,,,
2017-03-01 09:41:00,20915.0,,,,,
2017-03-01 09:46:00,20905.0,,,,,
2017-03-01 09:49:00,20905.0,,,,,
2017-03-01 09:51:00,20910.0,,,,,
2017-03-01 09:59:00,20930.0,,,,,
2017-03-01 10:00:00,20935.0,,,,,
2017-03-01 10:30:00,20850.0,,,,,
2017-03-01 10:32:00,20915.0,,,,,
2017-03-01 10:34:00,20905.0,,,,,
2017-03-01 10:37:00,20890.0,,,,,
2017-03-01 10:39:00,20830.0,,,,,
2017-03-01 10:40:00,20895.0,,,,,
2017-03-01 10:42:00,20870.0,,,,,
2017-03-01 10:48:00,20905.0,,,,,
2017-03-01 10:50:00,20825.0,,,,,
2017-03-01 10:52:00,20860.0,,,,,
2017-03-01 10:54:00,20855.0,,,,,
2017-03-01 10:55:00,20855.0,,,,,
2017-03-01 10:57:00,20880.0,,,,,
2017-03-01 11:00:00,20870.0,,,,,
2017-03-01 11:03:00,20860.0,,,,,
2017-03-01 11:04:00,20860.0,,,,,
2017-03-01 11:07:00,20880.0,,,,,
2017-03-01 11:08:00,20910.0,,,,,
2017-03-01 11:10:00,20905.0,,,,,
2017-03-01 11:15:00,20925.0,,,,,
2017-03-01 11:16:00,20910.0,,,,,
2017-03-01 11:17:00,20870.0,,,,,
2017-03-01 11:25:00,20910.0,,,,,
2017-03-01 11:26:00,20915.0,,,,,
2017-03-01 11:28:00,20975.0,,,,,
2017-03-01 11:29:00,21000.0,,,,,
2017-03-01 13:30:00,21095.0,,,,,
2017-03-01 13:31:00,21060.0,,,,,
2017-03-01 13:32:00,21075.0,,,,,
2017-03-01 13:33:00,21070.0,,,,,
2017-03-01 13:35:00,21045.0,,,,,
2017-03-01 13:36:00,21075.0,,,,,
2017-03-01 13:37:00,21070.0,,,,,
2017-03-01 13:38:00,21070.0,,,,,
2017-03-01 13:40:00,21045.0,,,,,
2017-03-01 13:45:00,21045.0,,,,,
2017-03-01 13:49:00,21035.0,,,,,
2017-03-01 13:51:00,21010.0,,,,,
2017-03-01 13:53:00,21025.0,,,,,
2017-03-01 13:54:00,21025.0,,,,,
2017-03-01 13:55:00,21030.0,,,,,
2017-03-01 13:58:00,20950.0,,,,,
2017-03-01 13:59:00,20830.0,,,,,
2017-03-01 14:00:00,20850.0,,,,,
2017-03-01 14:03:00,20920.0,,,,,
2017-03-01 14:05:00,20920.0,,,,,
2017-03-01 14:06:00,20870.0,,,,,
2017-03-01 14:07:00,20845.0,,,,,
2017-03-01 14:10:00,20835.0,,,,,
2017-03-01 14:11:00,20850.0,,,,,
2017-03-01 14:14:00,20860.0,,,,,
2017-03-01 14:19:00,20850.0,,,,,
2017-03-01 14:21:00,20855.0,,,,,
2017-03-01 14:25:00,20855.0,,,,,
2017-03-01 14:28:00,20890.0,,,,,
2017-03-01 14:29:00,20860.0,,,,,
2017-03-01 14:30:00,20875.0,,,,,
2017-03-01 14:31:00,20875.0,,,,,
2017-03-01 14:32:00,20875.0,,,,,
2017-03-01 14:33:00,20850.0,,,,,
2017-03-01 14:37:00,20825.0,,,,,
2017-03-01 14:38:00,20820.0,,,,,
2017-03-01 14:40:00,20860.0,,,,,
2017-03-01 14:41:00,20860.0,,,,,
2017-03-01 14:42:00,20850.0,,,,,
2017-03-01 14:43:00,20850.0,,,,,
2017-03-01 14:44:00,20835.0,,,,,
2017-03-01 14:45:00,20835.0,,,,,
2017-03-01 14:46:00,20845.0,,,,,
2017-03-01 14:48:00,20855.0,,,,,
2017-03-01 14:50:00,20850.0,,,,,
2017-03-01 14:54:00,20860.0,,,,,
2017-03-01 14:55:00,20860.0,,,,,
2017-03-01 14:56:00,20885.0,,,,,
2017-03-01 14:57:00,20885.0,,,,,
2017-03-01 14:59:00,20885.0,,,,,
2017-03-01 21:03:00,20930.0,,,,,
2017-03-01 21:05:00,20930.0,,,,,
2017-03-01 21:08:00,20930.0,,,,,
2017-03-01 21:09:00,20910.0,,,,,
2017-03-01 21:12:00,20945.0,,,,,
2017-03-01 21:13:00,20960.0,,,,,
2017-03-01 21:15:00,20950.0,,,,,
2017-03-01 21:16:00,20950.0,,,,,
2017-03-01 21:17:00,20950.0,,,,,
2017-03-01 21:20:00,20950.0,,,,,
2017-03-01 21:30:00,20950.0,,,,,
2017-03-01 21:35:00,20955.0,,,,,
2017-03-01 21:39:00,20935.0,,,,,
2017-03-01 21:40:00,20930.0,,,,,
2017-03-01 21:44:00,20925.0,,,,,
2017-03-01 21:56:00,20900.0,,,,,
2017-03-01 22:02:00,20900.0,,,,,
2017-03-01 22:14:00,20930.0,,,,,
2017-03-01 22:24:00,20940.0,,,,,
2017-03-01 22:33:00,20910.0,,,,,
2017-03-01 22:37:00,20930.0,,,,,
2017-03-01 22:50:00,20960.0,,,,,
2017-03-01 22:56:00,20975.0,,,,,
2017-03-02 09:00:00,20995.0,,,,,
2017-03-02 09:02:00,20970.0,,,,,
2017-03-02 09:03:00,20970.0,,,,,
2017-03-02 09:04:00,20970.0,,,,,
2017-03-02 09:05:00,20960.0,,,,,
2017-03-02 09:06:00,20960.0,,,,,
2017-03-02 09:07:00,20950.0,,,,,
2017-03-02 09:08:00,21000.0,,,,,
2017-03-02 09:09:00,21030.0,,,,,
2017-03-02 09:10:00,21040.0,,,,,
2017-03-02 09:11:00,21050.0,,,,,
2017-03-02 09:12:00,21050.0,,,,,
2017-03-02 09:13:00,21030.0,,,,,
2017-03-02 09:14:00,21050.0,,,,,
2017-03-02 09:15:00,21065.0,,,,,
2017-03-02 09:16:00,21045.0,,,,,
2017-03-02 09:18:00,21020.0,,,,,
2017-03-02 09:20:00,21030.0,,,,,
2017-03-02 09:21:00,21020.0,,,,,
2017-03-02 09:22:00,20995.0,,,,,
2017-03-02 09:23:00,21005.0,,,,,
2017-03-02 09:25:00,21050.0,,,,,
2017-03-02 09:26:00,21050.0,,,,,
2017-03-02 09:32:00,21040.0,,,,,
2017-03-02 09:36:00,21010.0,,,,,
2017-03-02 09:40:00,21005.0,,,,,
2017-03-02 09:51:00,20945.0,,,,,
2017-03-02 09:52:00,20980.0,,,,,
2017-03-02 09:59:00,20960.0,,,,,
2017-03-02 10:00:00,20935.0,,,,,
2017-03-02 10:01:00,20945.0,,,,,
2017-03-02 10:05:00,20950.0,,,,,
2017-03-02 10:30:00,20965.0,,,,,
2017-03-02 10:31:00,20915.0,,,,,
2017-03-02 10:32:00,20900.0,,,,,
2017-03-02 10:33:00,20880.0,,,,,
2017-03-02 10:36:00,20850.0,,,,,
2017-03-02 10:41:00,20850.0,,,,,
2017-03-02 10:42:00,20850.0,,,,,
2017-03-02 10:43:00,20850.0,,,,,
2017-03-02 10:45:00,20850.0,,,,,
2017-03-02 10:46:00,20855.0,,,,,
2017-03-02 10:48:00,20880.0,,,,,
2017-03-02 10:53:00,20895.0,,,,,
2017-03-02 10:54:00,20875.0,,,,,
2017-03-02 10:55:00,20840.0,,,,,
2017-03-02 10:56:00,20850.0,,,,,
2017-03-02 10:57:00,20870.0,,,,,
2017-03-02 10:58:00,20835.0,,,,,
2017-03-02 10:59:00,20835.0,,,,,
2017-03-02 11:04:00,20860.0,,,,,
2017-03-02 11:05:00,20870.0,,,,,
2017-03-02 11:07:00,20870.0,,,,,
2017-03-02 11:10:00,20870.0,,,,,
2017-03-02 11:11:00,20870.0,,,,,
2017-03-02 11:12:00,20870.0,,,,,
2017-03-02 11:26:00,20800.0,,,,,
2017-03-02 11:27:00,20800.0,,,,,
2017-03-02 11:28:00,20775.0,,,,,
2017-03-02 11:29:00,20790.0,,,,,
2017-03-02 13:30:00,20860.0,,,,,
2017-03-02 13:31:00,20885.0,,,,,
2017-03-02 13:32:00,20885.0,,,,,
2017-03-02 13:33:00,20870.0,,,,,
2017-03-02 13:34:00,20865.0,,,,,
2017-03-02 13:37:00,20860.0,,,,,
2017-03-02 13:39:00,20860.0,,,,,
2017-03-02 13:47:00,20810.0,,,,,
2017-03-02 13:48:00,20855.0,,,,,
2017-03-02 13:50:00,20885.0,,,,,
2017-03-02 13:51:00,20895.0,,,,,
2017-03-02 13:52:00,20885.0,,,,,
2017-03-02 13:54:00,20895.0,,,,,
2017-03-02 13:56:00,20925.0,,,,,
2017-03-02 14:00:00,20960.0,,,,,
2017-03-02 14:01:00,20950.0,,,,,
2017-03-02 14:02:00,20905.0,,,,,
2017-03-02 14:07:00,20905.0,,,,,
2017-03-02 14:11:00,20950.0,,,,,
2017-03-02 14:12:00,20940.0,,,,,
2017-03-02 14:13:00,20935.0,,,,,
2017-03-02 14:14:00,20950.0,,,,,
2017-03-02 14:15:00,20905.0,,,,,
2017-03-02 14:16:00,20915.0,,,,,
2017-03-02 14:17:00,20940.0,,,,,
2017-03-02 14:18:00,20950.0,,,,,
2017-03-02 14:23:00,20970.0,,,,,
2017-03-02 14:24:00,21000.0,,,,,
2017-03-02 14:26:00,20985.0,,,,,
2017-03-02 14:28:00,20985.0,,,,,
2017-03-02 14:30:00,20975.0,,,,,
2017-03-02 14:32:00,20975.0,,,,,
